sim,group,true_beta_state,rec_beta_state,true_beta_obs,rec_beta_obs,true_r_cognitive,rec_r_cognitive,waic
137,EC,1.1708862298927338,0.9448538202630863,-1.669532520384255,-1.3927759723621906,3.8710107577410597,3.636882901302884,35075.68474164829
137,EO+,0.456129682361731,0.44373695300014016,-0.229427933697891,-0.17043920120372857,3.6844429888050936,3.591481291850722,35075.68474164829
137,EO-,0.4460555141403922,0.609825710702292,0.03524174130689846,-0.09044459950019287,3.528693200823763,3.093687628212206,35075.68474164829
138,EC,1.0952982844985015,1.059649032423543,-1.9065816164189067,-1.8711344310202507,4.113031551155436,3.721538779368455,35237.27044853436
138,EO+,0.3990214478087486,0.30243439711045117,-0.130861690240192,-0.05080748173435372,3.7190293011473865,3.508659196311447,35237.27044853436
138,EO-,0.766014386021287,0.7444786346497089,0.003272774030515547,0.13032478541022724,3.3507730779369624,3.242633902182861,35237.27044853436
139,EC,1.0817123706645617,1.0948602106013623,-1.375455600842075,-1.7017291337988985,4.294402451687904,4.241874162457028,35587.74793490923
139,EO+,0.6773638941271903,0.5466360160428507,-0.5484604037011523,-0.230575901699897,3.9306325269844478,3.746503606918372,35587.74793490923
139,EO-,0.44110977477201774,0.6107628598311747,0.045613750435131745,-0.013084271122564335,3.840687993253352,3.68665370268962,35587.74793490923
140,EC,1.0123297818296657,0.9422338371039432,-1.712082070513974,-1.6999031339709703,4.2694908421936795,3.8314954963758066,35388.13608031673
140,EO+,0.6759265494841227,0.5140027498054307,-0.5893399457631019,-0.581466919468431,3.7341845078983478,3.429565118930074,35388.13608031673
140,EO-,0.3113944672878926,-0.07822593644145892,0.24663678066784608,0.4017460780196191,3.975364203919873,3.9548809891644976,35388.13608031673
141,EC,0.9146631086283944,0.7194033948163745,-1.1947304549644455,-0.8075157933032826,4.762984531898278,4.862735552954472,35654.42910560018
141,EO+,0.7457108879806167,0.6326185778614586,-0.18923952938583682,-0.08824688215045638,3.883317955200829,3.411703696993402,35654.42910560018
141,EO-,0.25702390227247973,0.4916051664287695,0.18824482077851407,0.007967524878084144,3.8868101411855083,3.6893869598985147,35654.42910560018
142,EC,1.1385613576742097,1.114665748579214,-1.6002109794437491,-1.633294861106232,4.411244534917931,4.492604057554277,35524.54476993418
142,EO+,0.6485989580597555,0.40818570139370147,-0.40269572860622765,-0.24635273421700188,3.8348417795058456,3.5409483808764772,35524.54476993418
142,EO-,0.5152204941733091,0.4962203592408942,0.16450192284970205,0.32770444969776547,3.725547899211461,3.405667431945486,35524.54476993418
143,EC,1.0655398651197199,1.161500899670073,-1.769931776604029,-2.2169620727525983,4.342445784071696,3.6558721848125852,35236.00228627552
143,EO+,0.5606267006537127,0.5358017428112005,-0.43417535769309795,-0.22722649243483573,3.792820253440006,3.5338286225723516,35236.00228627552
143,EO-,0.5031965734069984,0.2734434673868581,0.11940704975272569,0.12392338951203505,3.5804586790662407,3.4435317144532513,35236.00228627552
144,EC,1.0940051120940444,0.9385316852267919,-1.6009285674207192,-1.438675584291182,4.420961455422666,4.461907461916161,35570.35768136048
144,EO+,0.8259888854317804,0.7918849365221277,-0.7912242198631252,-0.6644005858876096,3.709784117267162,3.457642769192546,35570.35768136048
144,EO-,0.38513306536586767,0.16649162747991586,-0.08856397204393666,0.058570969599537726,4.10919578893625,4.094384369319016,35570.35768136048
145,EC,1.1046172720965997,1.125584786692762,-1.8214546470276933,-1.7636916592184373,4.1663927960023255,4.445908651959513,35612.65943717491
145,EO+,0.9168748035367861,0.8776758727949793,-0.8240394363004221,-0.7689962173164229,3.6764444939722583,3.75068065221392,35612.65943717491
145,EO-,0.5957883348990911,0.7410900078626232,-0.20795611745705436,-0.3312891443941315,3.7011829924654016,3.489402796328279,35612.65943717491
146,EC,0.9974500652909235,0.9565646630031477,-1.5257189470863537,-1.3525953019325094,4.633151241733369,4.4275322634841245,35434.21561665444
146,EO+,0.6891014038007,0.26824353306438176,-0.48893346315025116,-0.1133587645110476,3.74926896346585,3.6209547256846757,35434.21561665444
146,EO-,0.5222615836257226,0.3066449250549974,0.10307885848698678,0.2546147480495324,3.85177965294289,3.3212494197756923,35434.21561665444
147,EC,0.9670756192738851,0.8518268764679602,-1.5706696380498426,-1.2282363173776718,4.562560901504897,5.126276429599876,35665.569922772316
147,EO+,0.6255353585989278,0.48612903523420314,-0.5737282338046796,-0.31332611313770775,3.8325187836026706,3.851278683427027,35665.569922772316
147,EO-,0.4537841461990482,0.34626528864791417,0.2054964389393006,0.2735314412187311,3.577375363551946,3.5357978148030105,35665.569922772316
148,EC,1.1968909646891404,1.1474289014655863,-1.6765379704482364,-1.4916827634287004,4.504797716785922,4.238670334537275,35536.24645507301
148,EO+,0.6117817916320335,0.5356537871943132,-0.5398990906285924,-0.2692924903120698,3.674549327204385,3.677444178321733,35536.24645507301
148,EO-,0.6269887179295629,0.3730958585360332,-0.03306384563764964,0.08885072997582227,3.7292899524281298,3.627081196068403,35536.24645507301
149,EC,1.0140810600995565,1.0962508689150505,-1.3656497841909119,-1.5480182087197996,4.313854927665996,4.479363832291696,35741.837470506835
149,EO+,0.952197504753574,0.7887962746190582,-0.6194297215794854,-0.2536400860135004,3.8941356345563087,3.586576103056215,35741.837470506835
149,EO-,0.5262532317007791,0.4152758889986319,-0.022592067471857373,0.25694958327853834,3.7662149383110757,3.708429498571789,35741.837470506835
150,EC,1.0681400618973123,0.7822470896944826,-1.385310480546059,-1.0022546443799567,4.261238134708563,3.8908197350444396,35330.7042001747
150,EO+,0.8098652389574474,1.059902664229547,-0.6740262823415865,-1.179637122558098,3.392492878703207,3.0293019664964755,35330.7042001747
150,EO-,0.3207468042195189,0.23162464825651669,0.10918520919288854,0.2298213933941553,4.247962695643927,3.969801586752772,35330.7042001747
151,EC,1.075875746453194,1.0393177724438942,-1.5185133373205566,-1.5773579509924658,4.743735621071915,4.833222560748167,35711.572147463616
151,EO+,0.6121371356770555,0.38387916002147315,-0.493190269246857,-0.3767646982425523,4.258964760270083,4.377283554629335,35711.572147463616
151,EO-,0.6428108273972877,0.6728839432853158,-0.09869479550701385,0.024390145478358344,3.385143545433795,3.1440316297213995,35711.572147463616
152,EC,0.9881089270027362,0.6539815564485282,-1.1962297107813944,-0.7807116740091831,4.23887171230535,4.450438969857689,35311.12051027508
152,EO+,0.9410474115756803,0.8291782528195633,-0.7312974990323173,-0.7227478927580613,3.6459673215567876,3.715273655993382,35311.12051027508
152,EO-,0.4794930048483924,0.3386903201169802,-0.10151234875446594,-0.04198896258252664,3.6839328112854397,3.0007790062708026,35311.12051027508
153,EC,1.2974475499529148,1.192691150423221,-1.8815806980541951,-1.6646854305937264,3.986902043191025,4.058415601543217,35766.553113673326
153,EO+,0.7205599745614611,0.6517912130356998,-0.4996791568815392,-0.28241409026612324,4.072988098104198,3.807747445779947,35766.553113673326
153,EO-,0.3723979032373515,0.09462734693132965,0.13630638388777688,0.31500767097378357,4.167906000941232,4.009052202172467,35766.553113673326
154,EC,1.156537136817875,1.1513871130569742,-1.895895058125091,-1.7912284464371278,3.9159596740397133,3.8810522719715816,35531.64842224993
154,EO+,0.5771485337534618,0.4655789816251322,-0.415049351132152,-0.13804795531080877,3.9517795089020487,3.406225500513658,35531.64842224993
154,EO-,0.6705937029015699,0.501627961534278,-0.24729135611408581,-0.09398043890349028,4.088260075280731,4.0225841126921065,35531.64842224993
155,EC,1.20085320278931,1.1563824199446575,-1.7768102091813192,-1.5689664525515084,4.4423624308923495,4.48288707038199,35624.78321363506
155,EO+,0.5734672777255652,0.1790104868778677,-0.589438404108927,-0.20791166633778754,3.999452278911265,4.141208725918103,35624.78321363506
155,EO-,0.6996358320449877,0.7010184160773555,-0.023810878278887275,-0.02698738329626188,3.736778570279496,3.2299030604257917,35624.78321363506
156,EC,1.1078908894353556,1.089764809050073,-1.6433760090164058,-1.5942761311008573,4.232923096603283,3.776544942193282,35157.02307650179
156,EO+,0.661575133011573,0.4636248276245263,-0.5483391256380427,-0.3787496309456566,3.5050205095541056,3.2237530563053127,35157.02307650179
156,EO-,0.47306674701412327,0.33700566050259084,0.0006515198312081177,0.1377809667390012,3.7491047688038095,3.3873210151701256,35157.02307650179
157,EC,1.087597455167073,0.8621100094744727,-1.5970388972198948,-1.4471281121664599,4.270426941961088,4.557389729959802,35663.59992370603
157,EO+,0.7230954800609937,0.3074632337495044,-0.4287671093452889,-0.15199661855630608,3.993798935908562,3.7116437823901283,35663.59992370603
157,EO-,0.4176086301624952,0.36763174504470564,0.06370170200266724,0.11734967597718726,4.351231374347934,4.1547688170944435,35663.59992370603
158,EC,1.078375347275994,1.069485076347453,-1.8404482429716962,-2.0028472167193865,4.338508300709788,4.240146319547751,35473.20813963955
158,EO+,0.9131354981833715,0.5220410605967987,-0.7067944255710282,-0.2951110680146244,3.919728831383691,3.9739171407603204,35473.20813963955
158,EO-,0.5270321075702477,-0.007224730119674203,0.019625011911323223,0.45319092967770636,3.6514004798757735,3.157919951644309,35473.20813963955
159,EC,0.7972157693305192,0.5922508556513133,-1.1662343567835791,-0.9144497248254837,4.316041341551407,4.174652848894061,35309.34297563106
159,EO+,0.6182954619139502,0.5021290323151846,-0.5007456569425541,-0.29796325207014673,3.800259274060412,3.486835636264607,35309.34297563106
159,EO-,0.52351820688524,0.31234528656606253,-0.11098405607038929,-0.03988271578998161,3.7748075095178892,3.7873690501636403,35309.34297563106
160,EC,1.127672870204949,1.1147570694093685,-1.5857534873916956,-1.905740474592469,4.3194821978348115,4.153067309242503,35230.3188567695
160,EO+,0.8240950766951882,0.8023214836040742,-0.7379561790610836,-0.8781563351935817,3.4781971998562535,3.219927579054855,35230.3188567695
160,EO-,0.31919556265639953,0.2227416905931019,0.3424607803208618,0.34177175946523186,3.537336325411724,3.2057746605120276,35230.3188567695
161,EC,1.1261156060777784,1.1975079845232617,-1.6510673488127499,-1.5119960437275275,4.45134540637981,4.195118502396362,35565.06944553601
161,EO+,0.8357506191606388,0.6007382900030211,-0.6989701771130471,-0.49169965177347535,3.9957018326618354,3.86531078405916,35565.06944553601
161,EO-,0.39489115653061974,0.2013889198143474,0.02907802608744343,0.07695110607988921,3.9087662729298875,3.758737672010489,35565.06944553601
162,EC,0.952226519434588,0.9381961910596954,-1.4117478344308334,-1.2227153200314576,4.9120658177953045,4.435711574879624,35593.07448652436
162,EO+,0.7666744889090367,0.6422516182726175,-0.48913650912306744,-0.5655122160089079,3.639011387550223,3.753457805061041,35593.07448652436
162,EO-,0.49183228099658627,0.4349455522134402,-0.023909453160227377,0.042938537371379475,3.8283988925502506,3.910087347821908,35593.07448652436
163,EC,1.1028513614863105,1.037241375038051,-1.7800368358401744,-1.9578608509240483,4.465231954505614,4.2656278280186175,35718.5195462012
163,EO+,0.649532268613844,0.7959551521172219,-0.7897937584550778,-1.0289286789973215,4.086547487533175,4.280654122907563,35718.5195462012
163,EO-,0.3672883041988137,-0.12135003450140913,0.16162848153347584,0.3901468101880852,3.954136879853813,3.7833923640876552,35718.5195462012
164,EC,1.1442244500324814,0.7601608479475027,-1.348715543076475,-0.8538314146803945,4.2452375655977015,4.165737741910713,35395.55414919475
164,EO+,0.58631117592662,0.6365081825028025,-0.5710905480135402,-0.38644317214564633,3.8579873432896346,3.173201248104767,35395.55414919475
164,EO-,0.33633975545655825,-0.0700877687692671,0.36477956290154023,0.28415522940792903,3.6621534231372674,3.715385918662931,35395.55414919475
165,EC,1.2038108666187803,1.1091680204630148,-1.6828215045878292,-1.3733035922211443,4.210526341165006,3.9892497398513482,35511.90170305952
165,EO+,0.5954626211042134,0.6420592420941077,-0.3416352471914917,-0.18419984096993713,3.822728916370484,3.7338557085696644,35511.90170305952
165,EO-,0.5620696622663403,0.5596880968745872,0.10308810090752349,0.12328497404444265,3.867205171414594,3.4532949464537537,35511.90170305952
166,EC,1.0136677731202073,0.7918853128449006,-1.5043417391032636,-1.140131068943853,4.4467313100341235,4.749527489456462,35427.480378988184
166,EO+,0.7429620489007303,0.7781788416189921,-0.705434905853967,-0.9157101211483424,3.570981230223863,3.2776940071375718,35427.480378988184
166,EO-,0.2774174431388684,0.2593766206554091,0.25503474110589847,0.300596357838782,3.7345433510400805,3.5438666077751986,35427.480378988184
167,EC,0.994286923837582,0.9567324876541585,-1.7406703533254249,-1.822364281092305,3.9817336389216607,3.731458851332818,35303.52980575149
167,EO+,0.9271512602510004,0.844965215317512,-0.8341995917353944,-0.6829998013554494,4.3836435461478755,4.08498951523673,35303.52980575149
167,EO-,0.37664891484053264,0.17107334066386862,0.24506697208658443,0.2313294024686683,3.4083613127019636,3.26865824698466,35303.52980575149
168,EC,1.052668997239338,0.6346103168123474,-1.6869167713191173,-1.291267823449752,4.463500944009263,4.660964636549135,35490.05690712433
168,EO+,0.7427057135338816,0.3886307166721975,-0.21636199358872285,0.04405986788823042,3.6504036657175476,3.69601141632852,35490.05690712433
168,EO-,0.3513043002260777,0.41458154978685546,0.2011492947903,0.16880988515529174,3.6124334658391417,3.4884744567036563,35490.05690712433
169,EC,1.1223582156032719,0.8811640860560439,-1.7164032895170456,-1.4154438709643453,4.8417782243302945,5.135814410726425,35805.04742088092
169,EO+,0.6732248110886528,0.8744844140116462,-0.7266495959998011,-0.9055450202545761,3.907987471442523,3.8911750342984384,35805.04742088092
169,EO-,0.48393460694336404,0.6875300524768816,0.028951103788373667,-0.05765041770338228,4.006969211734245,3.7461266530758603,35805.04742088092
170,EC,1.031706445533139,1.0032443206715982,-1.7929967935217137,-1.714539435178316,4.6154932390996715,4.900499194286328,35590.95971065606
170,EO+,0.4769100820156728,0.41360284033161676,-0.4423523083571056,-0.045184588268211416,3.8090327664698296,3.5359586192247967,35590.95971065606
170,EO-,0.5789126218883467,0.46523040671767524,0.05303616910859146,0.10151413664857367,3.4320748837302,3.560926655372288,35590.95971065606
171,EC,1.0720186745928473,1.1225654289032312,-1.1653158811141842,-1.4466399298689323,4.312375820635322,4.284817780036621,35228.87227934513
171,EO+,0.392895905442678,0.41193606515629566,-0.26088575586518364,-0.04563527823483503,3.555571548958509,3.1741220371466023,35228.87227934513
171,EO-,0.49887600559955714,0.45508352560544607,0.09535925839435501,0.20583418295346262,3.633083122157589,2.9547977018423106,35228.87227934513
172,EC,1.2361663254915238,1.1702300897810893,-1.9204707384729722,-1.8949345701792568,3.9037521034258886,3.6819719988589634,35482.879855066305
172,EO+,0.5522687475415432,0.6689089466499363,-0.3044537769038079,-0.5298616620012423,3.822434003922266,3.8168048464449518,35482.879855066305
172,EO-,0.38424977358678775,0.6216683676372576,0.04555954766686553,-0.38188880784705626,3.968093438051231,3.8182060036240886,35482.879855066305
173,EC,0.9620000561582988,1.0141830050363607,-1.6971707971816434,-1.865421181842829,4.438332971935912,4.238819686934981,35362.45382762036
173,EO+,0.7181736112879277,-0.01306361669429964,-0.20709653141290835,0.152913475486748,3.592543062155601,3.45201323044365,35362.45382762036
173,EO-,0.7328481072149313,0.5680204048639492,-0.2880948017396077,-0.05581891931433737,3.750420819130844,3.491370608088973,35362.45382762036
174,EC,1.1211466068049365,0.8566458715393042,-1.5191232343278196,-1.224110109973287,4.267916929038451,4.506991081790581,35559.67347670331
174,EO+,0.6267446763482026,0.6811622716295453,-0.6511411279796903,-0.9027060797227844,3.9495182056305467,3.537640927373242,35559.67347670331
174,EO-,0.5916534043702055,0.4368751325146237,0.05489579323948127,0.11110365519947474,3.77188056302117,4.063464271200396,35559.67347670331
175,EC,1.0787290433925714,1.0115802004756642,-1.362432039249654,-1.5087456092593876,4.446479210429251,4.4057479400073465,35340.07355901623
175,EO+,0.6795826474719308,0.5643212010743581,-0.35968496525841065,-0.2270414797898761,3.6112199293479628,3.292971660196809,35340.07355901623
175,EO-,0.4383672268062089,0.6831424342043614,0.16742125060216767,-0.13519035556250145,3.471269687873708,3.294063838785119,35340.07355901623
176,EC,1.2064357187275216,1.041417967973075,-1.7278849373613885,-1.6106166871725403,4.392397505794689,4.372769956054043,35285.174567625036
176,EO+,0.5533851728640149,0.397952107055364,-0.4288617181297588,-0.31203676486658705,3.3663397362309957,3.418536824434792,35285.174567625036
176,EO-,0.5200698412084339,0.5568619665361763,0.15453750423711,0.2676110950823787,3.540102796394421,3.03843319252287,35285.174567625036
177,EC,1.1153201370441579,1.0349639326671891,-1.6345656755520834,-1.3987270997143393,4.407233473460157,4.124385926709136,35520.96045571664
177,EO+,0.5611660486878417,0.5418317115126152,-0.797760571655401,-0.7121880464861294,4.0068014730696415,3.896392843491613,35520.96045571664
177,EO-,0.4547094657752901,0.031860690931287676,0.02706524356794835,0.3237631383943464,4.080181258432161,3.6571004673431355,35520.96045571664
178,EC,0.984735517492174,0.8928766016810719,-1.459742654258665,-1.388997417729271,4.315019367308265,3.9144243271247245,35285.70168306631
178,EO+,0.8006956462464134,0.3165094074206251,-0.6440840209525824,-0.4081894705097244,3.7515803074163183,3.6052998262263776,35285.70168306631
178,EO-,0.6645502765224311,0.6406565652326419,-0.012923030333825124,-0.087888697014605,3.77896979311295,3.66816892769245,35285.70168306631
179,EC,1.162300765706639,1.2153600515301046,-1.9761725369913248,-1.8925069589526702,3.975269421390207,4.647644993746184,35649.51416888609
179,EO+,0.46522504190667907,-0.4440590572633667,-0.45192580848255876,0.1777719372495528,4.0528097901066875,3.8462001278291957,35649.51416888609
179,EO-,0.6590744249710027,0.777257770458204,-0.08618286543749072,-0.2896488588144088,3.8620161488056333,3.3635622503007934,35649.51416888609
180,EC,1.1544171527290032,1.1380516213540668,-1.8085048375692307,-1.7783651519469126,4.116394440102216,3.996266221331056,35465.16320989352
180,EO+,0.4151472015739216,0.26840308370163257,-0.38994509641382935,-0.2580633334120418,4.192435089051347,3.8811283573067588,35465.16320989352
180,EO-,0.4478160749947001,0.28883597901111346,0.0763736712776762,0.08340125480086871,3.753507392279733,3.66902623424799,35465.16320989352
181,EC,1.0703993457505003,1.1089091813903238,-1.6109558542484872,-1.5096702506835808,4.605977060843211,4.367838094347878,35484.62572411369
181,EO+,0.5335911240838895,0.33682553484903616,-0.41558074059509015,-0.43900243071388223,3.7976581482260183,3.8738979499158743,35484.62572411369
181,EO-,0.5396008596298109,0.6344574379659824,0.0971034303054783,-0.03878506407198165,3.407238398922598,3.3545983406848867,35484.62572411369
182,EC,0.9821080703996439,1.0029639331653746,-1.3951041653807577,-1.530400624151313,4.206870945366815,4.325148178818893,35511.84974939929
182,EO+,0.6639037070810717,0.4396702449363991,-0.3213030800220927,-0.0581193630394958,3.414687651545615,3.358533088568403,35511.84974939929
182,EO-,0.27465890053131614,-0.030022215364752174,0.1490385265435583,0.379898376005507,4.064886710131562,3.673990588060348,35511.84974939929
183,EC,1.2286792970880407,1.3053510273573883,-1.56544246980844,-1.773772597427393,4.1760989305755505,3.936133997836155,35495.68209158322
183,EO+,0.650666000857791,0.6127430165793403,-0.3134998265488551,-0.29778107097338125,3.600690860819858,3.7208147295317664,35495.68209158322
183,EO-,0.564145457703855,0.5177551662413387,0.25119412890952136,0.33933844726518214,3.6808221607740985,3.139479041373803,35495.68209158322
184,EC,1.0037420263092212,1.040896184076833,-1.6310794701252276,-1.7659143214296154,4.421868224035718,4.5335636291848935,35976.85857067525
184,EO+,0.7218480219306619,0.633343223260304,-0.31231006376208686,-0.0645401624151021,4.177331017645344,3.9109068927130295,35976.85857067525
184,EO-,0.37650034219320994,0.30368942620913664,0.1673466518218449,0.26739507608007523,4.289931487819439,4.477736210745837,35976.85857067525
185,EC,0.9921133830373399,0.8493798979780671,-1.1616050683129833,-0.9612101375232678,4.292647997991925,4.814870934287442,35521.35404660421
185,EO+,0.7946663179750122,0.7167499678046879,-0.6456394014239127,-0.6931967899066901,3.397344878028604,3.3678028318429614,35521.35404660421
185,EO-,0.5964438416736342,0.3546805678624739,-0.14797712498341187,0.18337776740419748,4.154173125431568,3.5084389758325814,35521.35404660421
186,EC,1.154509862302126,1.2922459259466188,-1.5399864282387812,-1.917702090833183,4.2759788175954485,3.927579123325437,35466.15493849072
186,EO+,0.49336643584157147,0.6718284689421955,-0.46574073527316767,-0.7383142203722357,4.07080023505322,4.0392296933249385,35466.15493849072
186,EO-,0.7292386460286286,0.4269984426048826,0.028268021525857244,0.15072618563385262,3.461653478870813,3.1503811719300403,35466.15493849072
187,EC,0.9184561511206545,1.1435619689888927,-0.9699893533779169,-1.0376522530916499,4.600679025558657,4.037850070023197,35564.57336013601
187,EO+,0.4161366367775006,0.533214294841097,-0.21092432311127096,-0.25801438324094966,3.8548415092799875,3.5848733775508896,35564.57336013601
187,EO-,0.45581915373577025,0.16050581685711646,0.19226446058809663,0.2478973580592048,3.6128329453808217,3.682494914051932,35564.57336013601
188,EC,1.037843559664542,0.9511500961389665,-1.2150174212116795,-1.088336674593156,4.06965069001009,3.714491999969819,35309.4601087147
188,EO+,0.5264540982767133,0.2281803790556198,-0.47273252575975494,-0.17549590076811555,3.385399246185207,3.5213251448960117,35309.4601087147
188,EO-,0.15866399908343082,0.3166576878328182,0.253455845851842,0.12664145808353644,3.7999859168027497,3.6624414024870315,35309.4601087147
189,EC,1.122766896925212,1.1731705511416006,-1.6985110556743912,-1.7318861175649922,4.21450669982506,3.86888962200542,35546.31864856981
189,EO+,0.5596634826653449,0.7364413368551552,-0.16798895937802252,-0.18828642318168934,3.6503807994134694,3.3389091032626133,35546.31864856981
189,EO-,0.4545919150082501,0.6393377541176496,0.10112838655667043,-0.06594914854649167,3.6615222604333835,3.8955998073118083,35546.31864856981
190,EC,1.1611279880313066,1.111544912528566,-1.6183299516972751,-1.5840528536450853,4.221988691752119,4.011765752453172,35553.42079915448
190,EO+,0.5460862823109339,0.3982088150190898,-0.4475190438768737,-0.2016423768604912,3.9712503888653288,3.8585537907743235,35553.42079915448
190,EO-,0.43070104467742637,0.2810511584461646,0.1239747161388464,0.1762957489251351,3.6988093841183223,3.7784396818741453,35553.42079915448
191,EC,0.9867573816787905,0.8236248031548641,-1.641651283358608,-1.6707603025769202,4.669590981689962,4.3241165144556,35079.50265473197
191,EO+,0.5390575722278899,0.45916408364755,-0.16133447783888047,-0.15514163565709405,3.4832090180836097,3.0311189256921445,35079.50265473197
191,EO-,0.7471273299194231,0.3434159750437328,-0.20972142703525334,0.1806886498441697,3.805742608631923,3.250730338463144,35079.50265473197
192,EC,1.2529462794219135,1.3401113319628397,-1.7813277807933339,-1.8314668592610839,4.608526795232402,4.315811594667853,35755.643572006535
192,EO+,0.43439799706395255,0.5062497771355191,-0.2152782742954749,-0.44762632763956667,3.76998930389994,3.653067898186282,35755.643572006535
192,EO-,0.5787441231243421,0.4761555864599164,0.09961620640678111,0.11136084929092283,3.9720090609729892,3.9675236742072086,35755.643572006535
193,EC,0.9894396742757791,1.0134507608851933,-1.3609432178254879,-1.5915013375149756,3.823485133247584,3.722893899721993,35047.07968132048
193,EO+,0.7581293383538832,0.568004952760423,-0.8088735655966214,-0.527851872100386,3.730886971980301,3.1438527465950585,35047.07968132048
193,EO-,0.25930910348654607,0.14707971192667818,0.21722554502017663,0.5614136694565988,3.748640919680247,2.9068676434833605,35047.07968132048
194,EC,1.1751431861036397,1.1747217724254513,-1.7689533469905385,-1.4142759304783132,4.598476388261959,4.196977018703874,35657.107134831735
194,EO+,0.8094280150628929,0.8586664976854005,-0.47050201927923446,-0.5938008651930873,3.83050075061784,3.7848567097050703,35657.107134831735
194,EO-,0.20667554657790857,0.05410029135451462,0.054398029427084195,0.14902740709087736,3.7130647622874378,3.689932119955994,35657.107134831735
195,EC,1.15543304414392,1.084337800801411,-1.8326329612347552,-1.879661717346341,4.659961697478252,4.619912886085425,35595.66058184809
195,EO+,0.7197790284369288,0.816820251303029,-0.6027747844407674,-0.7309462545960164,3.7297428726355317,3.738467181348782,35595.66058184809
195,EO-,0.5627960317212423,0.2712673854777207,-0.11016192509957186,0.2841613347153599,3.6473253269420463,3.498692026108935,35595.66058184809
196,EC,1.136677278982486,1.125843098077896,-1.567419156233197,-1.4015207798099811,4.403642926606014,4.703401977752897,35876.195073977084
196,EO+,0.5849982809022233,0.36491790292728,-0.21880078096446254,-0.07300471436199357,3.873088448010881,4.239314896628035,35876.195073977084
196,EO-,0.6860868704532406,-0.0853495769489083,-0.19583017982900544,0.32944386974290596,3.974127288054248,3.498727743405559,35876.195073977084
197,EC,0.8345551915688908,0.4068899948760345,-1.4183372777578973,-1.1028545600523962,4.387028490875769,4.458186995924033,35424.79488517249
197,EO+,0.5082920574719177,0.5542673602502072,-0.36203200386700796,-0.30775589685372506,4.039006796457056,3.8970556441149427,35424.79488517249
197,EO-,0.4110878848013086,0.6476609757557206,0.05784908164665744,-0.23136709415488346,3.9055013372005596,3.615967709775915,35424.79488517249
198,EC,1.0583453129873066,0.9176129925060692,-1.3792683440055529,-0.9488720230713088,4.317539637837164,4.028008429414862,35446.89208389186
198,EO+,0.71116327853722,0.28322103654501796,-0.7428918221716442,-0.324468375691815,3.8922723603992258,3.848260966722307,35446.89208389186
198,EO-,0.5540827921843728,0.321479128185304,-0.023416702731955917,0.2586204157155676,3.8771819774489202,3.4625020740032557,35446.89208389186
199,EC,1.1853747430342072,1.1483646876957434,-1.5691361477327797,-1.5412553309393542,4.697976395502962,4.196556304356768,35668.43014064502
199,EO+,0.7057535690597025,-0.06512336667976762,-0.31936943016844965,0.31643935742300566,4.050866977988791,3.8701522295237574,35668.43014064502
199,EO-,0.24666316181320236,-0.11423858459298218,0.1441992480063929,0.19935647080659125,3.6918436998624076,3.516422033606325,35668.43014064502
